big data;artificial intelligence;autoimmunity;Sjogren;SjS;RA;SLE;lupus;machine learning;modelisation;random forest;classification
Total_number_of_articles;62647
>11046069;First_Filter=FAILED;Last_filter=FAILED
>11044244;First_Filter=FAILED;Last_filter=FAILED
>11039455;First_Filter=FAILED;Last_filter=FAILED
>11039174;First_Filter=FAILED;Last_filter=FAILED
>11038373;First_Filter=FAILED;Last_filter=FAILED
>11037891;First_Filter=FAILED;Last_filter=FAILED
>11036832;First_Filter=FAILED;Last_filter=FAILED
>11036831;First_Filter=FAILED;Last_filter=FAILED
>11035681;First_Filter=FAILED;Last_filter=FAILED
>11035439;First_Filter=FAILED;Last_filter=FAILED
>11035437;First_Filter=FAILED;Last_filter=FAILED
>11035435;First_Filter=FAILED;Last_filter=FAILED
>11035433;First_Filter=FAILED;Last_filter=FAILED
>11035432;First_Filter=FAILED;Last_filter=PASSED
>11035431;First_Filter=FAILED;Last_filter=FAILED
>11035430;First_Filter=FAILED;Last_filter=FAILED
>11035427;First_Filter=FAILED;Last_filter=FAILED
>11035425;First_Filter=FAILED;Last_filter=FAILED
>11035422;First_Filter=FAILED;Last_filter=FAILED
>11035421;First_Filter=FAILED;Last_filter=FAILED
>11035420;First_Filter=FAILED;Last_filter=FAILED
>11035419;First_Filter=FAILED;Last_filter=FAILED
>11035418;First_Filter=FAILED;Last_filter=FAILED
>11035416;First_Filter=FAILED;Last_filter=FAILED
>11035415;First_Filter=FAILED;Last_filter=FAILED
>11035414;First_Filter=FAILED;Last_filter=FAILED
>11035411;First_Filter=FAILED;Last_filter=FAILED
>11035137;First_Filter=FAILED;Last_filter=FAILED
>11035132;First_Filter=FAILED;Last_filter=FAILED
>11035126;First_Filter=FAILED;Last_filter=FAILED
>11033032;First_Filter=FAILED;Last_filter=PASSED
>11033017;First_Filter=FAILED;Last_filter=FAILED
>11030323;First_Filter=FAILED;Last_filter=FAILED
>11030215;First_Filter=FAILED;Last_filter=FAILED
>11028899;First_Filter=FAILED;Last_filter=FAILED
>11026078;First_Filter=FAILED;Last_filter=FAILED
>11024510;First_Filter=FAILED;Last_filter=FAILED
>11022099;First_Filter=FAILED;Last_filter=FAILED
>11021562;First_Filter=FAILED;Last_filter=FAILED
>11020992;First_Filter=FAILED;Last_filter=FAILED
>11020963;First_Filter=FAILED;Last_filter=FAILED
>11020962;First_Filter=FAILED;Last_filter=FAILED
>11020960;First_Filter=FAILED;Last_filter=FAILED
>11020959;First_Filter=FAILED;Last_filter=PASSED
>11016425;First_Filter=FAILED;Last_filter=FAILED
>11016422;First_Filter=FAILED;Last_filter=FAILED
>11016421;First_Filter=FAILED;Last_filter=FAILED
>11015721;First_Filter=FAILED;Last_filter=FAILED
>11014974;First_Filter=FAILED;Last_filter=FAILED
>11014973;First_Filter=FAILED;Last_filter=FAILED
>11014365;First_Filter=FAILED;Last_filter=FAILED
>11014347;First_Filter=FAILED;Last_filter=FAILED
>11014141;First_Filter=FAILED;Last_filter=FAILED
>19078486;First_Filter=FAILED;Last_filter=FAILED
>11012628;First_Filter=FAILED;Last_filter=PASSED
>11012421;First_Filter=FAILED;Last_filter=FAILED
>11008357;First_Filter=FAILED;Last_filter=FAILED
>11006852;First_Filter=FAILED;Last_filter=FAILED
>11005787;First_Filter=FAILED;Last_filter=FAILED
>10999100;First_Filter=FAILED;Last_filter=FAILED
>10998317;First_Filter=FAILED;Last_filter=PASSED
>10993122;First_Filter=FAILED;Last_filter=FAILED
>10990243;First_Filter=FAILED;Last_filter=FAILED
>10990228;First_Filter=FAILED;Last_filter=FAILED
>10990226;First_Filter=FAILED;Last_filter=FAILED
>10990225;First_Filter=FAILED;Last_filter=FAILED
>10990176;First_Filter=FAILED;Last_filter=FAILED
>10990173;First_Filter=FAILED;Last_filter=FAILED
>10990171;First_Filter=FAILED;Last_filter=FAILED
>10986308;First_Filter=FAILED;Last_filter=FAILED
>10986300;First_Filter=FAILED;Last_filter=FAILED
>10984139;First_Filter=FAILED;Last_filter=FAILED
>10981657;First_Filter=FAILED;Last_filter=FAILED
>10981656;First_Filter=FAILED;Last_filter=FAILED
>10981653;First_Filter=FAILED;Last_filter=FAILED
>10981651;First_Filter=FAILED;Last_filter=FAILED
>10981649;First_Filter=FAILED;Last_filter=FAILED
>10981648;First_Filter=FAILED;Last_filter=FAILED
>10981645;First_Filter=FAILED;Last_filter=FAILED
>10981642;First_Filter=FAILED;Last_filter=FAILED
>10978392;First_Filter=FAILED;Last_filter=FAILED
>10976084;First_Filter=FAILED;Last_filter=FAILED
>10976003;First_Filter=FAILED;Last_filter=FAILED
>10977783;First_Filter=FAILED;Last_filter=FAILED
>10975873;First_Filter=FAILED;Last_filter=FAILED
>10975864;First_Filter=FAILED;Last_filter=PASSED
>10972909;First_Filter=FAILED;Last_filter=FAILED
>10971523;First_Filter=FAILED;Last_filter=FAILED
>10968919;First_Filter=FAILED;Last_filter=FAILED
>10968916;First_Filter=FAILED;Last_filter=FAILED
>10968901;First_Filter=FAILED;Last_filter=FAILED
>10968900;First_Filter=FAILED;Last_filter=FAILED
>24383597;First_Filter=FAILED;Last_filter=FAILED
>10966064;First_Filter=FAILED;Last_filter=FAILED
>10965653;First_Filter=FAILED;Last_filter=FAILED
>10963105;First_Filter=FAILED;Last_filter=FAILED
>10961253;First_Filter=FAILED;Last_filter=FAILED
>10961252;First_Filter=FAILED;Last_filter=FAILED
>10961248;First_Filter=FAILED;Last_filter=FAILED
>10958234;First_Filter=FAILED;Last_filter=FAILED
>10955946;First_Filter=FAILED;Last_filter=FAILED
>10955329;First_Filter=FAILED;Last_filter=FAILED
>10955328;First_Filter=FAILED;Last_filter=FAILED
>10949730;First_Filter=FAILED;Last_filter=FAILED
>10949528;First_Filter=FAILED;Last_filter=FAILED
>10946316;First_Filter=FAILED;Last_filter=FAILED
>10943870;First_Filter=FAILED;Last_filter=FAILED
>10943869;First_Filter=FAILED;Last_filter=FAILED
>10941826;First_Filter=FAILED;Last_filter=FAILED
>10941815;First_Filter=FAILED;Last_filter=FAILED
>10941814;First_Filter=FAILED;Last_filter=FAILED
>10941806;First_Filter=FAILED;Last_filter=FAILED
>10940716;First_Filter=FAILED;Last_filter=FAILED
>10939714;First_Filter=FAILED;Last_filter=FAILED
>10939468;First_Filter=FAILED;Last_filter=FAILED
>10938596;First_Filter=FAILED;Last_filter=FAILED
>10937810;First_Filter=FAILED;Last_filter=FAILED
>10936736;First_Filter=FAILED;Last_filter=FAILED
>10934224;First_Filter=FAILED;Last_filter=FAILED
>10933433;First_Filter=FAILED;Last_filter=FAILED
>10932109;First_Filter=FAILED;Last_filter=FAILED
>10930595;First_Filter=FAILED;Last_filter=FAILED
>10929445;First_Filter=FAILED;Last_filter=FAILED
>10924749;First_Filter=FAILED;Last_filter=FAILED
>10923420;First_Filter=FAILED;Last_filter=FAILED
>10923274;First_Filter=FAILED;Last_filter=FAILED
>10920686;First_Filter=FAILED;Last_filter=FAILED
>19078472;First_Filter=FAILED;Last_filter=FAILED
>10914879;First_Filter=FAILED;Last_filter=FAILED
>10914864;First_Filter=FAILED;Last_filter=FAILED
>10914851;First_Filter=FAILED;Last_filter=FAILED
>10911799;First_Filter=FAILED;Last_filter=FAILED
>10910027;First_Filter=FAILED;Last_filter=PASSED
>10906156;First_Filter=FAILED;Last_filter=FAILED
>10886305;First_Filter=FAILED;Last_filter=FAILED
>10902753;First_Filter=FAILED;Last_filter=FAILED
>10901900;First_Filter=FAILED;Last_filter=FAILED
>10900162;First_Filter=FAILED;Last_filter=FAILED
>10895388;First_Filter=FAILED;Last_filter=FAILED
>10891343;First_Filter=FAILED;Last_filter=FAILED
>10888840;First_Filter=FAILED;Last_filter=PASSED
>10888978;First_Filter=FAILED;Last_filter=FAILED
>10882219;First_Filter=FAILED;Last_filter=FAILED
>10880249;First_Filter=FAILED;Last_filter=FAILED
>10878736;First_Filter=FAILED;Last_filter=FAILED
>10878734;First_Filter=FAILED;Last_filter=FAILED
>10878732;First_Filter=FAILED;Last_filter=FAILED
>10878730;First_Filter=FAILED;Last_filter=FAILED
>10878729;First_Filter=FAILED;Last_filter=FAILED
>10878728;First_Filter=FAILED;Last_filter=FAILED
>10878726;First_Filter=FAILED;Last_filter=FAILED
>10878725;First_Filter=FAILED;Last_filter=FAILED
>10878722;First_Filter=FAILED;Last_filter=FAILED
>10878721;First_Filter=FAILED;Last_filter=FAILED
>10876227;First_Filter=FAILED;Last_filter=FAILED
>10876002;First_Filter=FAILED;Last_filter=FAILED
>10880052;First_Filter=FAILED;Last_filter=PASSED
>10879252;First_Filter=FAILED;Last_filter=FAILED
>10879251;First_Filter=FAILED;Last_filter=FAILED
>10874372;First_Filter=FAILED;Last_filter=FAILED
>10874305;First_Filter=FAILED;Last_filter=FAILED
>10870666;First_Filter=FAILED;Last_filter=FAILED
>10870654;First_Filter=FAILED;Last_filter=FAILED
>10870326;First_Filter=FAILED;Last_filter=FAILED
>10870121;First_Filter=FAILED;Last_filter=FAILED
>10866105;First_Filter=FAILED;Last_filter=FAILED
>10866100;First_Filter=FAILED;Last_filter=FAILED
>10866099;First_Filter=FAILED;Last_filter=FAILED
>10866098;First_Filter=FAILED;Last_filter=FAILED
>10866096;First_Filter=FAILED;Last_filter=FAILED
>10866093;First_Filter=FAILED;Last_filter=FAILED
>10866095;First_Filter=FAILED;Last_filter=FAILED
>10863604;First_Filter=FAILED;Last_filter=FAILED
>10860845;First_Filter=FAILED;Last_filter=FAILED
>10857802;First_Filter=FAILED;Last_filter=FAILED
>10857801;First_Filter=FAILED;Last_filter=FAILED
>10855360;First_Filter=FAILED;Last_filter=FAILED
>10853887;First_Filter=FAILED;Last_filter=PASSED
>10852267;First_Filter=FAILED;Last_filter=FAILED
>10852264;First_Filter=FAILED;Last_filter=FAILED
>10852263;First_Filter=FAILED;Last_filter=FAILED
>10852262;First_Filter=FAILED;Last_filter=FAILED
>10852261;First_Filter=FAILED;Last_filter=FAILED
>10852175;First_Filter=FAILED;Last_filter=FAILED
>10851099;First_Filter=FAILED;Last_filter=FAILED
>10850174;First_Filter=FAILED;Last_filter=FAILED
>10849373;First_Filter=FAILED;Last_filter=FAILED
>10849316;First_Filter=FAILED;Last_filter=PASSED
>10849134;First_Filter=FAILED;Last_filter=FAILED
>10847144;First_Filter=FAILED;Last_filter=FAILED
>10847794;First_Filter=FAILED;Last_filter=FAILED
>10845835;First_Filter=FAILED;Last_filter=FAILED
>10841503;First_Filter=FAILED;Last_filter=FAILED
>10840836;First_Filter=FAILED;Last_filter=FAILED
>10836619;First_Filter=FAILED;Last_filter=FAILED
>10836522;First_Filter=FAILED;Last_filter=FAILED
>10835923;First_Filter=FAILED;Last_filter=FAILED
>10835632;First_Filter=FAILED;Last_filter=FAILED
>10834868;First_Filter=FAILED;Last_filter=FAILED
>10834864;First_Filter=FAILED;Last_filter=FAILED
>10834318;First_Filter=FAILED;Last_filter=FAILED
>10833124;First_Filter=FAILED;Last_filter=FAILED
>10826965;First_Filter=FAILED;Last_filter=FAILED
>10823333;First_Filter=FAILED;Last_filter=FAILED
>10823302;First_Filter=FAILED;Last_filter=FAILED
>10822875;First_Filter=FAILED;Last_filter=FAILED
>10822521;First_Filter=FAILED;Last_filter=FAILED
>10821942;First_Filter=FAILED;Last_filter=FAILED
>10821464;First_Filter=FAILED;Last_filter=FAILED
>10817777;First_Filter=FAILED;Last_filter=FAILED
>10817773;First_Filter=FAILED;Last_filter=FAILED
>10817771;First_Filter=FAILED;Last_filter=FAILED
>10817556;First_Filter=FAILED;Last_filter=FAILED
>10813286;First_Filter=FAILED;Last_filter=FAILED
>10809868;First_Filter=FAILED;Last_filter=FAILED
>10806966;First_Filter=FAILED;Last_filter=FAILED
>10805493;First_Filter=FAILED;Last_filter=FAILED
>10805489;First_Filter=FAILED;Last_filter=FAILED
>10805488;First_Filter=FAILED;Last_filter=FAILED
>10805484;First_Filter=FAILED;Last_filter=FAILED
>10805483;First_Filter=FAILED;Last_filter=FAILED
>10805482;First_Filter=FAILED;Last_filter=FAILED
>10805481;First_Filter=FAILED;Last_filter=FAILED
>10805472;First_Filter=FAILED;Last_filter=FAILED
>10805357;First_Filter=FAILED;Last_filter=FAILED
>10805264;First_Filter=FAILED;Last_filter=FAILED
>10801148;First_Filter=FAILED;Last_filter=FAILED
>10801128;First_Filter=FAILED;Last_filter=FAILED
>10798605;First_Filter=FAILED;Last_filter=FAILED
>10798064;First_Filter=FAILED;Last_filter=FAILED
>10797606;First_Filter=FAILED;Last_filter=FAILED
>10792786;First_Filter=FAILED;Last_filter=FAILED
>10792392;First_Filter=FAILED;Last_filter=FAILED
>10792380;First_Filter=FAILED;Last_filter=FAILED
>10791631;First_Filter=FAILED;Last_filter=FAILED
>10789683;First_Filter=FAILED;Last_filter=FAILED
>10787015;First_Filter=FAILED;Last_filter=FAILED
>10787014;First_Filter=FAILED;Last_filter=FAILED
>10787013;First_Filter=FAILED;Last_filter=FAILED
>10787012;First_Filter=FAILED;Last_filter=FAILED
>10787011;First_Filter=FAILED;Last_filter=FAILED
>10787010;First_Filter=FAILED;Last_filter=FAILED
>10787009;First_Filter=FAILED;Last_filter=FAILED
>10787008;First_Filter=FAILED;Last_filter=FAILED
>10787007;First_Filter=FAILED;Last_filter=PASSED
>10787006;First_Filter=FAILED;Last_filter=FAILED
>10787005;First_Filter=FAILED;Last_filter=PASSED
>10787004;First_Filter=FAILED;Last_filter=FAILED
>10785550;First_Filter=FAILED;Last_filter=FAILED
>10784521;First_Filter=FAILED;Last_filter=FAILED
>10783662;First_Filter=FAILED;Last_filter=FAILED
>10782851;First_Filter=FAILED;Last_filter=FAILED
>10782816;First_Filter=FAILED;Last_filter=FAILED
>10782815;First_Filter=FAILED;Last_filter=FAILED
>10782814;First_Filter=FAILED;Last_filter=FAILED
>10782813;First_Filter=FAILED;Last_filter=FAILED
>10780801;First_Filter=FAILED;Last_filter=FAILED
>10780321;First_Filter=FAILED;Last_filter=FAILED
>10779406;First_Filter=FAILED;Last_filter=FAILED
>10776791;First_Filter=FAILED;Last_filter=FAILED
>10776689;First_Filter=FAILED;Last_filter=FAILED
>10774105;First_Filter=FAILED;Last_filter=FAILED
>10773915;First_Filter=FAILED;Last_filter=FAILED
>10773761;First_Filter=FAILED;Last_filter=FAILED
>10779037;First_Filter=FAILED;Last_filter=FAILED
>10771375;First_Filter=FAILED;Last_filter=FAILED
>10770577;First_Filter=FAILED;Last_filter=FAILED
>10770126;First_Filter=FAILED;Last_filter=FAILED
>10768219;First_Filter=FAILED;Last_filter=FAILED
>10768218;First_Filter=FAILED;Last_filter=FAILED
>10768217;First_Filter=FAILED;Last_filter=FAILED
>10768216;First_Filter=FAILED;Last_filter=FAILED
>10768215;First_Filter=FAILED;Last_filter=PASSED
>10768214;First_Filter=FAILED;Last_filter=FAILED
>10768212;First_Filter=FAILED;Last_filter=FAILED
>10768211;First_Filter=FAILED;Last_filter=FAILED
>10767581;First_Filter=FAILED;Last_filter=FAILED
>10765117;First_Filter=FAILED;Last_filter=FAILED
>10760638;First_Filter=FAILED;Last_filter=FAILED
>10759785;First_Filter=FAILED;Last_filter=FAILED
>10752504;First_Filter=FAILED;Last_filter=FAILED
>10751236;First_Filter=FAILED;Last_filter=FAILED
>10751013;First_Filter=FAILED;Last_filter=PASSED
>10749556;First_Filter=FAILED;Last_filter=FAILED
>10749287;First_Filter=FAILED;Last_filter=FAILED
>10748979;First_Filter=FAILED;Last_filter=FAILED
>10745133;First_Filter=FAILED;Last_filter=FAILED
>10743809;First_Filter=FAILED;Last_filter=FAILED
>10743808;First_Filter=FAILED;Last_filter=FAILED
>10743807;First_Filter=FAILED;Last_filter=FAILED
>10743806;First_Filter=FAILED;Last_filter=FAILED
>10743805;First_Filter=FAILED;Last_filter=FAILED
>10743804;First_Filter=FAILED;Last_filter=FAILED
>19078453;First_Filter=FAILED;Last_filter=FAILED
>10740809;First_Filter=FAILED;Last_filter=FAILED
>10737026;First_Filter=FAILED;Last_filter=FAILED
>10736236;First_Filter=FAILED;Last_filter=FAILED
>10736099;First_Filter=FAILED;Last_filter=FAILED
>10733481;First_Filter=FAILED;Last_filter=FAILED
>10733475;First_Filter=FAILED;Last_filter=FAILED
>10677248;First_Filter=FAILED;Last_filter=FAILED
>10677247;First_Filter=FAILED;Last_filter=FAILED
>10730534;First_Filter=FAILED;Last_filter=FAILED
>10728452;First_Filter=FAILED;Last_filter=FAILED
>10728449;First_Filter=FAILED;Last_filter=FAILED
>10728448;First_Filter=FAILED;Last_filter=FAILED
>10728764;First_Filter=FAILED;Last_filter=FAILED
>10728748;First_Filter=FAILED;Last_filter=FAILED
>10728747;First_Filter=FAILED;Last_filter=FAILED
>10726491;First_Filter=FAILED;Last_filter=FAILED
>10726475;First_Filter=FAILED;Last_filter=FAILED
>10726048;First_Filter=FAILED;Last_filter=FAILED
>10725447;First_Filter=FAILED;Last_filter=FAILED
>10677315;First_Filter=FAILED;Last_filter=FAILED
>10724446;First_Filter=FAILED;Last_filter=FAILED
>10721102;First_Filter=FAILED;Last_filter=FAILED
>10720762;First_Filter=FAILED;Last_filter=FAILED
>10717402;First_Filter=FAILED;Last_filter=FAILED
>10715100;First_Filter=FAILED;Last_filter=FAILED
>10714438;First_Filter=FAILED;Last_filter=FAILED
>10713652;First_Filter=FAILED;Last_filter=FAILED
>10713651;First_Filter=FAILED;Last_filter=FAILED
>10713649;First_Filter=FAILED;Last_filter=FAILED
>10713647;First_Filter=FAILED;Last_filter=PASSED
>10713646;First_Filter=FAILED;Last_filter=FAILED
>10713644;First_Filter=FAILED;Last_filter=FAILED
>10713643;First_Filter=FAILED;Last_filter=FAILED
>10713642;First_Filter=FAILED;Last_filter=FAILED
>10713641;First_Filter=FAILED;Last_filter=FAILED
>10714091;First_Filter=FAILED;Last_filter=FAILED
>10712664;First_Filter=FAILED;Last_filter=FAILED
>10711508;First_Filter=FAILED;Last_filter=FAILED
>10707760;First_Filter=FAILED;Last_filter=FAILED
>10706406;First_Filter=FAILED;Last_filter=FAILED
>10704146;First_Filter=FAILED;Last_filter=FAILED
>10703622;First_Filter=FAILED;Last_filter=FAILED
>10701894;First_Filter=FAILED;Last_filter=FAILED
>10701844;First_Filter=FAILED;Last_filter=FAILED
>10701298;First_Filter=FAILED;Last_filter=FAILED
>10700434;First_Filter=FAILED;Last_filter=FAILED
>10700431;First_Filter=FAILED;Last_filter=FAILED
>10698467;First_Filter=FAILED;Last_filter=FAILED
>10698335;First_Filter=FAILED;Last_filter=FAILED
>10698311;First_Filter=FAILED;Last_filter=FAILED
>10697987;First_Filter=FAILED;Last_filter=FAILED
>10695751;First_Filter=FAILED;Last_filter=FAILED
>24383531;First_Filter=FAILED;Last_filter=FAILED
>10693886;First_Filter=FAILED;Last_filter=FAILED
>10693885;First_Filter=FAILED;Last_filter=FAILED
>10693884;First_Filter=FAILED;Last_filter=FAILED
>10693874;First_Filter=FAILED;Last_filter=FAILED
>10691927;First_Filter=FAILED;Last_filter=FAILED
>10689991;First_Filter=FAILED;Last_filter=FAILED
>10689990;First_Filter=FAILED;Last_filter=FAILED
>10689900;First_Filter=FAILED;Last_filter=FAILED
>10689785;First_Filter=FAILED;Last_filter=FAILED
>10686711;First_Filter=FAILED;Last_filter=FAILED
>10685859;First_Filter=FAILED;Last_filter=FAILED
>10685007;First_Filter=FAILED;Last_filter=FAILED
>10685801;First_Filter=FAILED;Last_filter=FAILED
>10685800;First_Filter=FAILED;Last_filter=FAILED
>10685799;First_Filter=FAILED;Last_filter=FAILED
>10685798;First_Filter=FAILED;Last_filter=FAILED
>10684369;First_Filter=FAILED;Last_filter=FAILED
>10681717;First_Filter=FAILED;Last_filter=FAILED
>10676925;First_Filter=FAILED;Last_filter=FAILED
>10673579;First_Filter=FAILED;Last_filter=FAILED
>10671997;First_Filter=FAILED;Last_filter=FAILED
>10670410;First_Filter=FAILED;Last_filter=FAILED
>10669712;First_Filter=FAILED;Last_filter=FAILED
>10668475;First_Filter=FAILED;Last_filter=FAILED
>10667734;First_Filter=FAILED;Last_filter=FAILED
>10667163;First_Filter=FAILED;Last_filter=FAILED
>10666167;First_Filter=FAILED;Last_filter=FAILED
>10666166;First_Filter=FAILED;Last_filter=FAILED
>10666163;First_Filter=FAILED;Last_filter=FAILED
>10665741;First_Filter=FAILED;Last_filter=FAILED
>10665739;First_Filter=FAILED;Last_filter=FAILED
>10664237;First_Filter=FAILED;Last_filter=FAILED
>10656213;First_Filter=FAILED;Last_filter=FAILED
>10654335;First_Filter=FAILED;Last_filter=FAILED
>10652595;First_Filter=FAILED;Last_filter=FAILED
>10652015;First_Filter=FAILED;Last_filter=FAILED
>10651216;First_Filter=FAILED;Last_filter=FAILED
>10651075;First_Filter=FAILED;Last_filter=FAILED
>10648044;First_Filter=FAILED;Last_filter=FAILED
>10648031;First_Filter=FAILED;Last_filter=FAILED
>10648029;First_Filter=FAILED;Last_filter=FAILED
>10648028;First_Filter=FAILED;Last_filter=FAILED
>10647954;First_Filter=FAILED;Last_filter=FAILED
>10647201;First_Filter=FAILED;Last_filter=FAILED
>10644870;First_Filter=FAILED;Last_filter=FAILED
>10644783;First_Filter=FAILED;Last_filter=FAILED
>10645131;First_Filter=FAILED;Last_filter=PASSED
>10643709;First_Filter=FAILED;Last_filter=FAILED
>10643708;First_Filter=FAILED;Last_filter=FAILED
>10643707;First_Filter=FAILED;Last_filter=FAILED
>10643702;First_Filter=FAILED;Last_filter=FAILED
>10643700;First_Filter=FAILED;Last_filter=FAILED
>10643699;First_Filter=FAILED;Last_filter=FAILED
>10638605;First_Filter=FAILED;Last_filter=FAILED
>10637715;First_Filter=FAILED;Last_filter=FAILED
>10636210;First_Filter=FAILED;Last_filter=FAILED
>10633296;First_Filter=FAILED;Last_filter=FAILED
