autoimmunity;SjS;RA;SLE;machine learning
Total_number_of_articles;5384
>11302874;First_Filter=FAILED;Last_filter=FAILED
>11285465;First_Filter=FAILED;Last_filter=FAILED
>11282995;First_Filter=FAILED;Last_filter=FAILED
>11273283;First_Filter=FAILED;Last_filter=FAILED
>11273141;First_Filter=FAILED;Last_filter=FAILED
>11265258;First_Filter=FAILED;Last_filter=FAILED
>11257151;First_Filter=FAILED;Last_filter=FAILED
>11254240;First_Filter=FAILED;Last_filter=FAILED
>11246660;First_Filter=FAILED;Last_filter=FAILED
>11229470;First_Filter=FAILED;Last_filter=FAILED
>11226477;First_Filter=FAILED;Last_filter=FAILED
>11197696;First_Filter=FAILED;Last_filter=FAILED
>11197306;First_Filter=FAILED;Last_filter=FAILED
>11196679;First_Filter=FAILED;Last_filter=FAILED
>11196673;First_Filter=FAILED;Last_filter=FAILED
>11208277;First_Filter=FAILED;Last_filter=FAILED
>11171678;First_Filter=FAILED;Last_filter=FAILED
>11137133;First_Filter=FAILED;Last_filter=FAILED
>11136874;First_Filter=FAILED;Last_filter=FAILED
>11123077;First_Filter=FAILED;Last_filter=FAILED
>11114286;First_Filter=FAILED;Last_filter=FAILED
>11094441;First_Filter=FAILED;Last_filter=FAILED
>11094421;First_Filter=FAILED;Last_filter=FAILED
>11093442;First_Filter=FAILED;Last_filter=FAILED
>11092254;First_Filter=FAILED;Last_filter=FAILED
>11084951;First_Filter=FAILED;Last_filter=FAILED
>11084949;First_Filter=FAILED;Last_filter=FAILED
>11084942;First_Filter=FAILED;Last_filter=FAILED
>11036833;First_Filter=FAILED;Last_filter=FAILED
>11023674;First_Filter=FAILED;Last_filter=FAILED
>11019525;First_Filter=FAILED;Last_filter=FAILED
>10953411;First_Filter=FAILED;Last_filter=FAILED
>10952745;First_Filter=FAILED;Last_filter=FAILED
>10941812;First_Filter=FAILED;Last_filter=FAILED
>10939715;First_Filter=FAILED;Last_filter=FAILED
>19078467;First_Filter=FAILED;Last_filter=FAILED
>10878723;First_Filter=FAILED;Last_filter=FAILED
>10875315;First_Filter=FAILED;Last_filter=FAILED
>10873965;First_Filter=FAILED;Last_filter=FAILED
>10844388;First_Filter=FAILED;Last_filter=FAILED
>10751012;First_Filter=FAILED;Last_filter=FAILED
>10751010;First_Filter=FAILED;Last_filter=FAILED
>10748958;First_Filter=FAILED;Last_filter=FAILED
>10695405;First_Filter=FAILED;Last_filter=FAILED
>10685365;First_Filter=FAILED;Last_filter=FAILED
>10674972;First_Filter=FAILED;Last_filter=FAILED
>10666165;First_Filter=FAILED;Last_filter=FAILED
>10648030;First_Filter=FAILED;Last_filter=FAILED
>10648026;First_Filter=FAILED;Last_filter=FAILED
>10645148;First_Filter=FAILED;Last_filter=PASSED
>10502533;First_Filter=FAILED;Last_filter=FAILED
>10483027;First_Filter=FAILED;Last_filter=FAILED
>10474282;First_Filter=FAILED;Last_filter=FAILED
>10467628;First_Filter=FAILED;Last_filter=FAILED
>10464570;First_Filter=FAILED;Last_filter=FAILED
>10461479;First_Filter=FAILED;Last_filter=FAILED
>10451064;First_Filter=FAILED;Last_filter=FAILED
>10446868;First_Filter=FAILED;Last_filter=FAILED
>10441171;First_Filter=FAILED;Last_filter=FAILED
>10415601;First_Filter=FAILED;Last_filter=FAILED
>10415595;First_Filter=FAILED;Last_filter=FAILED
>10415591;First_Filter=FAILED;Last_filter=FAILED
>10415590;First_Filter=FAILED;Last_filter=FAILED
>10414597;First_Filter=FAILED;Last_filter=FAILED
>10415075;First_Filter=FAILED;Last_filter=FAILED
>10406409;First_Filter=FAILED;Last_filter=FAILED
>10403268;First_Filter=FAILED;Last_filter=FAILED
>10402073;First_Filter=FAILED;Last_filter=FAILED
>10399234;First_Filter=FAILED;Last_filter=FAILED
>10374416;First_Filter=FAILED;Last_filter=FAILED
>10374415;First_Filter=FAILED;Last_filter=FAILED
>10372970;First_Filter=FAILED;Last_filter=FAILED
>10342717;First_Filter=FAILED;Last_filter=FAILED
>10323455;First_Filter=FAILED;Last_filter=FAILED
>10229403;First_Filter=FAILED;Last_filter=FAILED
>10229402;First_Filter=FAILED;Last_filter=FAILED
>10228384;First_Filter=FAILED;Last_filter=FAILED
>10225817;First_Filter=FAILED;Last_filter=FAILED
>10225813;First_Filter=FAILED;Last_filter=FAILED
>10209661;First_Filter=FAILED;Last_filter=FAILED
>10209065;First_Filter=FAILED;Last_filter=FAILED
>10192501;First_Filter=FAILED;Last_filter=FAILED
>10102556;First_Filter=FAILED;Last_filter=FAILED
>10091464;First_Filter=FAILED;Last_filter=FAILED
>10090163;First_Filter=FAILED;Last_filter=FAILED
>10088945;First_Filter=FAILED;Last_filter=FAILED
>10079291;First_Filter=FAILED;Last_filter=FAILED
>10078022;First_Filter=FAILED;Last_filter=PASSED
>10078013;First_Filter=FAILED;Last_filter=FAILED
>10077992;First_Filter=FAILED;Last_filter=FAILED
>10077987;First_Filter=FAILED;Last_filter=FAILED
>10047717;First_Filter=FAILED;Last_filter=FAILED
>9972954;First_Filter=FAILED;Last_filter=FAILED
>9973155;First_Filter=FAILED;Last_filter=FAILED
>9972976;First_Filter=FAILED;Last_filter=FAILED
>9949464;First_Filter=FAILED;Last_filter=FAILED
>19078342;First_Filter=FAILED;Last_filter=FAILED
>9849313;First_Filter=FAILED;Last_filter=FAILED
>9841702;First_Filter=FAILED;Last_filter=FAILED
>9844764;First_Filter=FAILED;Last_filter=FAILED
>9836498;First_Filter=FAILED;Last_filter=FAILED
>9809693;First_Filter=FAILED;Last_filter=FAILED
>9808403;First_Filter=FAILED;Last_filter=FAILED
>9802936;First_Filter=FAILED;Last_filter=FAILED
>9796847;First_Filter=FAILED;Last_filter=FAILED
>9793376;First_Filter=FAILED;Last_filter=FAILED
>9780730;First_Filter=FAILED;Last_filter=FAILED
>9779854;First_Filter=FAILED;Last_filter=FAILED
>9779299;First_Filter=FAILED;Last_filter=FAILED
>9757946;First_Filter=FAILED;Last_filter=FAILED
>9742329;First_Filter=FAILED;Last_filter=FAILED
>9706423;First_Filter=FAILED;Last_filter=FAILED
>9706420;First_Filter=FAILED;Last_filter=FAILED
>9662188;First_Filter=FAILED;Last_filter=FAILED
>9644741;First_Filter=FAILED;Last_filter=FAILED
>9632068;First_Filter=FAILED;Last_filter=FAILED
>9629235;First_Filter=FAILED;Last_filter=FAILED
>9623356;First_Filter=FAILED;Last_filter=FAILED
>9621604;First_Filter=FAILED;Last_filter=FAILED
>9612123;First_Filter=FAILED;Last_filter=FAILED
>9606763;First_Filter=FAILED;Last_filter=FAILED
>9587393;First_Filter=FAILED;Last_filter=FAILED
>9586675;First_Filter=FAILED;Last_filter=FAILED
>9562866;First_Filter=FAILED;Last_filter=FAILED
>9558172;First_Filter=FAILED;Last_filter=FAILED
>9550483;First_Filter=FAILED;Last_filter=FAILED
>9480718;First_Filter=FAILED;Last_filter=FAILED
>9493031;First_Filter=FAILED;Last_filter=FAILED
>9456008;First_Filter=FAILED;Last_filter=FAILED
>9431585;First_Filter=FAILED;Last_filter=FAILED
>9437900;First_Filter=FAILED;Last_filter=FAILED
>9409646;First_Filter=FAILED;Last_filter=FAILED
>9374926;First_Filter=FAILED;Last_filter=PASSED
>9402857;First_Filter=FAILED;Last_filter=FAILED
>9328127;First_Filter=FAILED;Last_filter=FAILED
>9324014;First_Filter=FAILED;Last_filter=FAILED
>9324013;First_Filter=FAILED;Last_filter=FAILED
>9330932;First_Filter=FAILED;Last_filter=FAILED
>9399106;First_Filter=FAILED;Last_filter=FAILED
>9264388;First_Filter=FAILED;Last_filter=FAILED
>9263144;First_Filter=FAILED;Last_filter=FAILED
>9259416;First_Filter=FAILED;Last_filter=FAILED
>9237806;First_Filter=FAILED;Last_filter=FAILED
>9272302;First_Filter=FAILED;Last_filter=FAILED
>9266252;First_Filter=FAILED;Last_filter=FAILED
>9215847;First_Filter=FAILED;Last_filter=FAILED
>9202064;First_Filter=FAILED;Last_filter=FAILED
>9256607;First_Filter=FAILED;Last_filter=FAILED
>9249143;First_Filter=FAILED;Last_filter=FAILED
>9182923;First_Filter=FAILED;Last_filter=FAILED
>9184265;First_Filter=FAILED;Last_filter=FAILED
>9175936;First_Filter=FAILED;Last_filter=FAILED
>9146015;First_Filter=FAILED;Last_filter=FAILED
>9125248;First_Filter=FAILED;Last_filter=FAILED
>9104949;First_Filter=FAILED;Last_filter=FAILED
>9235811;First_Filter=FAILED;Last_filter=FAILED
>9746680;First_Filter=FAILED;Last_filter=FAILED
>9041943;First_Filter=FAILED;Last_filter=FAILED
>9034987;First_Filter=FAILED;Last_filter=FAILED
>9412990;First_Filter=FAILED;Last_filter=FAILED
>9289230;First_Filter=FAILED;Last_filter=FAILED
>9134821;First_Filter=FAILED;Last_filter=FAILED
>9093774;First_Filter=FAILED;Last_filter=FAILED
>9093771;First_Filter=FAILED;Last_filter=FAILED
>9122823;First_Filter=FAILED;Last_filter=FAILED
>9116706;First_Filter=FAILED;Last_filter=FAILED
>9007714;First_Filter=FAILED;Last_filter=FAILED
>9003103;First_Filter=FAILED;Last_filter=FAILED
>8990934;First_Filter=FAILED;Last_filter=FAILED
>8961909;First_Filter=FAILED;Last_filter=FAILED
>8957107;First_Filter=FAILED;Last_filter=FAILED
>8957102;First_Filter=FAILED;Last_filter=FAILED
>8948292;First_Filter=FAILED;Last_filter=FAILED
>9308336;First_Filter=FAILED;Last_filter=FAILED
>8843857;First_Filter=FAILED;Last_filter=FAILED
>8911074;First_Filter=FAILED;Last_filter=FAILED
>8842722;First_Filter=FAILED;Last_filter=FAILED
>8706331;First_Filter=FAILED;Last_filter=FAILED
>8927727;First_Filter=FAILED;Last_filter=FAILED
>8840221;First_Filter=FAILED;Last_filter=FAILED
>8809571;First_Filter=FAILED;Last_filter=FAILED
>8870313;First_Filter=FAILED;Last_filter=FAILED
>8651970;First_Filter=FAILED;Last_filter=FAILED
>8647224;First_Filter=FAILED;Last_filter=FAILED
>8911653;First_Filter=FAILED;Last_filter=FAILED
>8639176;First_Filter=FAILED;Last_filter=FAILED
>8617987;First_Filter=FAILED;Last_filter=FAILED
>8832977;First_Filter=FAILED;Last_filter=FAILED
>8712882;First_Filter=FAILED;Last_filter=FAILED
>8620087;First_Filter=FAILED;Last_filter=FAILED
>8608642;First_Filter=FAILED;Last_filter=FAILED
>9208591;First_Filter=FAILED;Last_filter=FAILED
>8945114;First_Filter=FAILED;Last_filter=FAILED
>8882037;First_Filter=FAILED;Last_filter=FAILED
>8850166;First_Filter=FAILED;Last_filter=FAILED
>8835356;First_Filter=FAILED;Last_filter=FAILED
>8681020;First_Filter=FAILED;Last_filter=FAILED
>9102073;First_Filter=FAILED;Last_filter=FAILED
>8982963;First_Filter=FAILED;Last_filter=PASSED
>8922048;First_Filter=FAILED;Last_filter=FAILED
>8921923;First_Filter=FAILED;Last_filter=FAILED
>8921919;First_Filter=FAILED;Last_filter=PASSED
>8722204;First_Filter=FAILED;Last_filter=FAILED
>8697668;First_Filter=FAILED;Last_filter=FAILED
>8624621;First_Filter=FAILED;Last_filter=FAILED
>8565572;First_Filter=FAILED;Last_filter=FAILED
>8824718;First_Filter=FAILED;Last_filter=FAILED
>8747080;First_Filter=FAILED;Last_filter=FAILED
>8835247;First_Filter=FAILED;Last_filter=FAILED
>8563734;First_Filter=FAILED;Last_filter=FAILED
>8563732;First_Filter=FAILED;Last_filter=FAILED
>7565064;First_Filter=FAILED;Last_filter=FAILED
>7665938;First_Filter=FAILED;Last_filter=FAILED
>7544246;First_Filter=FAILED;Last_filter=PASSED
>7659095;First_Filter=FAILED;Last_filter=FAILED
>7586984;First_Filter=FAILED;Last_filter=FAILED
>7586974;First_Filter=FAILED;Last_filter=FAILED
>7656340;First_Filter=FAILED;Last_filter=FAILED
>7788155;First_Filter=FAILED;Last_filter=FAILED
>7553058;First_Filter=FAILED;Last_filter=FAILED
>7537832;First_Filter=FAILED;Last_filter=FAILED
>7882553;First_Filter=FAILED;Last_filter=FAILED
>7793105;First_Filter=FAILED;Last_filter=FAILED
>7614782;First_Filter=FAILED;Last_filter=FAILED
>7757107;First_Filter=FAILED;Last_filter=FAILED
>7732497;First_Filter=FAILED;Last_filter=FAILED
>7732485;First_Filter=FAILED;Last_filter=FAILED
>7728887;First_Filter=FAILED;Last_filter=FAILED
>7728886;First_Filter=FAILED;Last_filter=FAILED
>7728873;First_Filter=FAILED;Last_filter=FAILED
>7702398;First_Filter=FAILED;Last_filter=FAILED
>7531628;First_Filter=FAILED;Last_filter=FAILED
>8644507;First_Filter=FAILED;Last_filter=FAILED
>8644505;First_Filter=FAILED;Last_filter=FAILED
>8588127;First_Filter=FAILED;Last_filter=FAILED
>7774098;First_Filter=FAILED;Last_filter=FAILED
>7747133;First_Filter=FAILED;Last_filter=FAILED
>7724996;First_Filter=FAILED;Last_filter=FAILED
>7492754;First_Filter=FAILED;Last_filter=FAILED
>9098456;First_Filter=FAILED;Last_filter=FAILED
>8000737;First_Filter=FAILED;Last_filter=FAILED
>7997853;First_Filter=FAILED;Last_filter=FAILED
>7888035;First_Filter=FAILED;Last_filter=FAILED
>7869593;First_Filter=FAILED;Last_filter=FAILED
>7750987;First_Filter=FAILED;Last_filter=FAILED
>7699637;First_Filter=FAILED;Last_filter=FAILED
>7535356;First_Filter=FAILED;Last_filter=FAILED
>7535355;First_Filter=FAILED;Last_filter=FAILED
>7895398;First_Filter=FAILED;Last_filter=FAILED
>7826136;First_Filter=FAILED;Last_filter=FAILED
>7539351;First_Filter=FAILED;Last_filter=FAILED
>7806118;First_Filter=FAILED;Last_filter=FAILED
>7945466;First_Filter=FAILED;Last_filter=FAILED
>7935495;First_Filter=FAILED;Last_filter=FAILED
>7837159;First_Filter=FAILED;Last_filter=FAILED
>7837145;First_Filter=FAILED;Last_filter=FAILED
>7837144;First_Filter=FAILED;Last_filter=FAILED
>7801199;First_Filter=FAILED;Last_filter=FAILED
>7522685;First_Filter=FAILED;Last_filter=FAILED
>7842532;First_Filter=FAILED;Last_filter=FAILED
>7835022;First_Filter=FAILED;Last_filter=FAILED
>7983651;First_Filter=FAILED;Last_filter=FAILED
>7983645;First_Filter=FAILED;Last_filter=FAILED
>7933621;First_Filter=FAILED;Last_filter=FAILED
>7933576;First_Filter=FAILED;Last_filter=FAILED
>7933575;First_Filter=FAILED;Last_filter=FAILED
>8043758;First_Filter=FAILED;Last_filter=FAILED
>8040283;First_Filter=FAILED;Last_filter=FAILED
>7709304;First_Filter=FAILED;Last_filter=FAILED
>7534494;First_Filter=FAILED;Last_filter=FAILED
>8024596;First_Filter=FAILED;Last_filter=FAILED
>8088066;First_Filter=FAILED;Last_filter=FAILED
>7522456;First_Filter=FAILED;Last_filter=FAILED
>8144943;First_Filter=FAILED;Last_filter=FAILED
>8137557;First_Filter=FAILED;Last_filter=FAILED
>8037838;First_Filter=FAILED;Last_filter=FAILED
>8157992;First_Filter=FAILED;Last_filter=FAILED
>8164376;First_Filter=FAILED;Last_filter=FAILED
>8152166;First_Filter=FAILED;Last_filter=FAILED
>7511075;First_Filter=FAILED;Last_filter=FAILED
>8182641;First_Filter=FAILED;Last_filter=FAILED
>8073710;First_Filter=FAILED;Last_filter=FAILED
>7909272;First_Filter=FAILED;Last_filter=FAILED
>8693195;First_Filter=FAILED;Last_filter=FAILED
>8202664;First_Filter=FAILED;Last_filter=FAILED
>8000397;First_Filter=FAILED;Last_filter=FAILED
>7976728;First_Filter=FAILED;Last_filter=PASSED
>7847025;First_Filter=FAILED;Last_filter=FAILED
>8293853;First_Filter=FAILED;Last_filter=FAILED
>7507728;First_Filter=FAILED;Last_filter=FAILED
>8116216;First_Filter=FAILED;Last_filter=FAILED
>7701526;First_Filter=FAILED;Last_filter=FAILED
>8401997;First_Filter=FAILED;Last_filter=FAILED
>8254965;First_Filter=FAILED;Last_filter=FAILED
>8371503;First_Filter=FAILED;Last_filter=FAILED
>8371500;First_Filter=FAILED;Last_filter=FAILED
>8269781;First_Filter=FAILED;Last_filter=FAILED
>8230010;First_Filter=FAILED;Last_filter=FAILED
>8335895;First_Filter=FAILED;Last_filter=FAILED
>8360993;First_Filter=FAILED;Last_filter=FAILED
>8099860;First_Filter=FAILED;Last_filter=FAILED
>8508285;First_Filter=FAILED;Last_filter=FAILED
>8490925;First_Filter=FAILED;Last_filter=FAILED
>8358985;First_Filter=FAILED;Last_filter=FAILED
>8350334;First_Filter=FAILED;Last_filter=FAILED
>8323399;First_Filter=FAILED;Last_filter=FAILED
>7685670;First_Filter=FAILED;Last_filter=FAILED
>8336307;First_Filter=FAILED;Last_filter=FAILED
>8108631;First_Filter=FAILED;Last_filter=FAILED
>8515621;First_Filter=FAILED;Last_filter=FAILED
>8316907;First_Filter=FAILED;Last_filter=FAILED
>7681283;First_Filter=FAILED;Last_filter=FAILED
>8442528;First_Filter=FAILED;Last_filter=FAILED
>8274726;First_Filter=FAILED;Last_filter=FAILED
>7680295;First_Filter=FAILED;Last_filter=FAILED
>8493585;First_Filter=FAILED;Last_filter=FAILED
>8493583;First_Filter=FAILED;Last_filter=PASSED
>8404325;First_Filter=FAILED;Last_filter=FAILED
>7679467;First_Filter=FAILED;Last_filter=FAILED
>8445045;First_Filter=FAILED;Last_filter=FAILED
>8316775;First_Filter=FAILED;Last_filter=FAILED
>8296612;First_Filter=FAILED;Last_filter=FAILED
>8277357;First_Filter=FAILED;Last_filter=FAILED
>8235489;First_Filter=FAILED;Last_filter=FAILED
>8146772;First_Filter=FAILED;Last_filter=FAILED
>8036608;First_Filter=FAILED;Last_filter=FAILED
>1468555;First_Filter=FAILED;Last_filter=FAILED
>1485814;First_Filter=FAILED;Last_filter=FAILED
>1304408;First_Filter=FAILED;Last_filter=FAILED
>1455397;First_Filter=FAILED;Last_filter=FAILED
>1333966;First_Filter=FAILED;Last_filter=FAILED
>1285866;First_Filter=FAILED;Last_filter=FAILED
>1516258;First_Filter=FAILED;Last_filter=FAILED
>1433006;First_Filter=FAILED;Last_filter=FAILED
>1638768;First_Filter=FAILED;Last_filter=FAILED
>1418288;First_Filter=FAILED;Last_filter=FAILED
>1411790;First_Filter=FAILED;Last_filter=FAILED
>1622416;First_Filter=FAILED;Last_filter=FAILED
>1354197;First_Filter=FAILED;Last_filter=FAILED
>1617902;First_Filter=FAILED;Last_filter=FAILED
>1376121;First_Filter=FAILED;Last_filter=FAILED
>1611714;First_Filter=FAILED;Last_filter=FAILED
>1582070;First_Filter=FAILED;Last_filter=FAILED
>1522987;First_Filter=FAILED;Last_filter=FAILED
>1595004;First_Filter=FAILED;Last_filter=FAILED
>1593578;First_Filter=FAILED;Last_filter=FAILED
>1588760;First_Filter=FAILED;Last_filter=FAILED
>1629820;First_Filter=FAILED;Last_filter=FAILED
>1550399;First_Filter=FAILED;Last_filter=FAILED
>1321246;First_Filter=FAILED;Last_filter=FAILED
>1301961;First_Filter=FAILED;Last_filter=FAILED
>11270517;First_Filter=FAILED;Last_filter=FAILED
>1529286;First_Filter=FAILED;Last_filter=FAILED
>1384103;First_Filter=FAILED;Last_filter=FAILED
>1384102;First_Filter=FAILED;Last_filter=FAILED
>1371663;First_Filter=FAILED;Last_filter=FAILED
>1311942;First_Filter=FAILED;Last_filter=FAILED
>1791339;First_Filter=FAILED;Last_filter=FAILED
>1767343;First_Filter=FAILED;Last_filter=FAILED
>1765971;First_Filter=FAILED;Last_filter=FAILED
>1925826;First_Filter=FAILED;Last_filter=FAILED
>1943985;First_Filter=FAILED;Last_filter=FAILED
>1895954;First_Filter=FAILED;Last_filter=FAILED
>1893621;First_Filter=FAILED;Last_filter=FAILED
>1882189;First_Filter=FAILED;Last_filter=FAILED
>2070569;First_Filter=FAILED;Last_filter=FAILED
>1948454;First_Filter=FAILED;Last_filter=FAILED
>1948101;First_Filter=FAILED;Last_filter=FAILED
>1888203;First_Filter=FAILED;Last_filter=FAILED
>1658811;First_Filter=FAILED;Last_filter=FAILED
>2070558;First_Filter=FAILED;Last_filter=FAILED
>1833542;First_Filter=FAILED;Last_filter=FAILED
>1668766;First_Filter=FAILED;Last_filter=FAILED
>1916874;First_Filter=FAILED;Last_filter=FAILED
>1668288;First_Filter=FAILED;Last_filter=PASSED
>1654147;First_Filter=FAILED;Last_filter=FAILED
>1708314;First_Filter=FAILED;Last_filter=FAILED
>1715616;First_Filter=FAILED;Last_filter=FAILED
>1856805;First_Filter=FAILED;Last_filter=FAILED
>2041886;First_Filter=FAILED;Last_filter=FAILED
>1993360;First_Filter=FAILED;Last_filter=FAILED
>1985796;First_Filter=FAILED;Last_filter=FAILED
>1990149;First_Filter=FAILED;Last_filter=FAILED
>1941354;First_Filter=FAILED;Last_filter=FAILED
>1891558;First_Filter=FAILED;Last_filter=FAILED
>1891556;First_Filter=FAILED;Last_filter=FAILED
>1821907;First_Filter=FAILED;Last_filter=FAILED
>1784890;First_Filter=FAILED;Last_filter=FAILED
>1672123;First_Filter=FAILED;Last_filter=FAILED
>1964610;First_Filter=FAILED;Last_filter=FAILED
>2273511;First_Filter=FAILED;Last_filter=FAILED
>2267732;First_Filter=FAILED;Last_filter=FAILED
>2082056;First_Filter=FAILED;Last_filter=FAILED
>2254889;First_Filter=FAILED;Last_filter=FAILED
>2075353;First_Filter=FAILED;Last_filter=FAILED
>1706407;First_Filter=FAILED;Last_filter=FAILED
>2397609;First_Filter=FAILED;Last_filter=FAILED
>2266627;First_Filter=FAILED;Last_filter=FAILED
>2261734;First_Filter=FAILED;Last_filter=FAILED
>2391439;First_Filter=FAILED;Last_filter=FAILED
>1978760;First_Filter=FAILED;Last_filter=FAILED
>2355725;First_Filter=FAILED;Last_filter=FAILED
>2377807;First_Filter=FAILED;Last_filter=FAILED
>2375908;First_Filter=FAILED;Last_filter=FAILED
>1696190;First_Filter=FAILED;Last_filter=FAILED
>2320762;First_Filter=FAILED;Last_filter=FAILED
>2275166;First_Filter=FAILED;Last_filter=FAILED
>2226052;First_Filter=FAILED;Last_filter=FAILED
